,IMDB ID,MPAA,genres,in release,movie name,opening,release date,running time,widest release
483,tt10192670,N/A,Documentary,193,DCI 2017 Tour Premeire,N/A,"Jun 22, 2017
            -
            Jun 22, 2017",1.25,478
484,tt4621016,N/A,"Biography
    
        Documentary",415,Ingrid Bergman: In Her Own Words,8355,"Nov 13, 2015
            -
            Oct 20, 2016",1.9,13
485,tt2039338,PG-13,"Drama
    
        Horror
    
        Mystery
    
        Sci-Fi
    
        Thriller",98,Flatliners,6574326,"Sep 29, 2017
            -
            Nov 23, 2017",1.8199999999999998,2552
486,tt5442430,R,"Horror
    
        Sci-Fi
    
        Thriller",283,Life,12501936,"Mar 24, 2017
            -
            Jun 1, 2017",1.73,3146
487,tt6225520,PG,"Biography
    
        Comedy
    
        Drama",405,The Man Who Invented Christmas,1357129,"Nov 22, 2017 (Nov 24, 2017)
            -
            Jan 25, 2018",1.73,720
488,tt0107290,PG-13,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",569,Jurassic Park,47026828,"Jun 11, 1993",2.12,2566
489,tt0360130,R,"Drama
    
        Thriller",77,Undertow,24354,"Oct 22, 2004",1.8,30
490,tt4048272,R,"Comedy
    
        Drama",372,Toni Erdmann,15972,"Dec 25, 2016
            -
            May 18, 2017",2.7,112
491,tt0491175,R,"Comedy
    
        Crime
    
        Drama
    
        Mystery
    
        Thriller",70,Suburbicon,2840246,"Oct 27, 2017
            -
            Nov 16, 2017",1.75,2046
492,tt0365125,NC-17,Comedy,112,A Dirty Shame,29384,"Sep 17, 2004",1.48,133
493,tt0376105,PG,"Adventure
    
        Comedy
    
        Drama
    
        Family
    
        Sport",352,Racing Stripes,13920052,"Jan 14, 2005
            -
            May 12, 2005",1.7,3185
494,tt3966404,PG-13,Drama,408,Mustang,20321,"Nov 20, 2015
            -
            Apr 21, 2016",1.62,57
495,tt3666024,PG,"Animation
    
        Family
    
        Fantasy",346,The Red Turtle,21010,"Jan 20, 2017
            -
            Jun 1, 2017",1.33,127
496,tt5023260,R,"Comedy
    
        Drama",304,The Last Word,31630,"Mar 3, 2017
            -
            May 25, 2017",1.8,380
497,tt0335266,R,"Drama
    
        Romance",477,Lost in Translation,925087,"Sep 12, 2003 (Oct 3, 2003)
            -
            Mar 25, 2004",1.7,882
498,tt0414387,PG,"Drama
    
        Romance",416,Pride & Prejudice,2804000,"Nov 11, 2005 (Nov 23, 2005)
            -
            Mar 2, 2006",2.15,1335
499,tt2884018,R,"Drama
    
        History
    
        War",394,Macbeth,69833,"Dec 4, 2015
            -
            Feb 25, 2016",1.88,108
500,tt0349205,PG,"Comedy
    
        Family",373,Cheaper by the Dozen,27557647,"Dec 25, 2003
            -
            Jun 6, 2004",1.63,3307
501,tt1935194,PG-13,"Action
    
        Thriller",87,Overdrive,4797,"Oct 6, 2017
            -
            Oct 12, 2017",1.55,20
502,tt4513316,R,Drama,431,Novitiate,22724,"Oct 27, 2017
            -
            Feb 11, 2018",2.05,163
503,tt0326835,R,"Drama
    
        Romance
    
        Thriller",296,Dot the I,9581,"Mar 11, 2005
            -
            Aug 25, 2005",1.53,16
504,tt0372237,PG-13,"Comedy
    
        Romance",282,Guess Who,20671446,"Mar 25, 2005
            -
            Jun 30, 2005",1.75,3147
505,tt0395169,PG-13,"Biography
    
        Drama
    
        History
    
        War",375,Hotel Rwanda,100091,"Dec 22, 2004 (Feb 4, 2005)
            -
            Apr 28, 2005",2.02,824
506,tt0350194,PG,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical
    
        Sci-Fi",351,Teacher's Pet,2461252,"Jan 16, 2004
            -
            Apr 8, 2004",1.22,2027
507,tt3402236,PG-13,"Crime
    
        Drama
    
        Mystery",417,Murder on the Orient Express,28681472,"Nov 10, 2017
            -
            Mar 1, 2018",1.9,3354
508,tt1959563,R,"Action
    
        Comedy
    
        Thriller",136,The Hitman's Bodyguard,21384504,"Aug 18, 2017
            -
            Nov 2, 2017",1.97,3377
509,tt3783958,PG-13,"Comedy
    
        Drama
    
        Music
    
        Musical
    
        Romance",388,La La Land,881104,"Dec 9, 2016 (Dec 25, 2016)
            -
            Apr 27, 2017",2.13,3236
510,tt4209788,R,"Biography
    
        Crime
    
        Drama",372,Molly's Game,2349967,"Dec 25, 2017 (Jan 5, 2018)
            -
            Mar 8, 2018",2.33,1708
511,tt1002563,PG-13,"Drama
    
        Fantasy",296,The Young Messiah,3294876,"Mar 11, 2016
            -
            Apr 21, 2016",1.85,1769
512,tt0338096,PG-13,"Drama
    
        Music
    
        Romance",309,Dirty Dancing: Havana Nights,5900000,"Feb 27, 2004
            -
            Apr 22, 2004",1.43,2042
513,tt0298148,PG,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Romance",233,Shrek 2,108037878,"May 19, 2004
            -
            Nov 25, 2004",1.55,4223
514,tt0316732,PG-13,"Action
    
        Comedy
    
        Crime
    
        Thriller",452,Taxi,12029832,"Oct 6, 2004
            -
            Feb 24, 2005",1.62,3001
515,tt0086928,N/A,"Documentary
    
        Music",1,Tosca's Kiss,418,"Jun 6, 2014",1.45,2
516,tt0457530,PG-13,"Drama
    
        Western",437,The Work and the Glory II: American Zion,518222,"Oct 21, 2005
            -
            Apr 13, 2006",1.67,206
517,tt4814290,N/A,"Drama
    
        Mystery
    
        Thriller",205,Te3n,258066,"Jun 10, 2016
            -
            Jun 26, 2016",2.27,104
518,tt2262161,R,Drama,233,Sunset Song,12995,"May 13, 2016
            -
            Aug 25, 2016",2.25,19
519,tt3976144,R,"Drama
    
        Fantasy
    
        Horror",56,The Monster,6624,"Nov 11, 2016
            -
            Nov 24, 2016",1.52,18
520,tt0357054,R,"Comedy
    
        Romance",105,The Last Shot,164801,"Sep 24, 2004
            -
            Nov 18, 2004",1.55,40
521,tt0311113,PG-13,"Action
    
        Adventure
    
        Drama
    
        History
    
        War",414,Master and Commander: The Far Side of the World,25105990,"Nov 14, 2003
            -
            May 13, 2004",2.3,3101
522,tt0353774,PG,Sport,665,NASCAR: The IMAX Experience,1452639,"Mar 12, 2004
            -
            Dec 15, 2005",4.13,73
523,tt0339412,PG-13,"Comedy
    
        Drama
    
        Romance
    
        Sport",112,Mr 3000,8679028,"Sep 17, 2004
            -
            Dec 23, 2004",1.73,2736
524,tt2888046,PG-13,"Action
    
        Biography
    
        Drama",345,Ip Man 3,784839,"Jan 22, 2016
            -
            Feb 28, 2016",1.75,115
525,tt5298558,N/A,"Biography
    
        Documentary",488,The Seasons In Quincy: Four Portraits of John Berger,5304,"Aug 31, 2016
            -
            May 12, 2017",1.5,2
526,tt4219130,N/A,"Action
    
        Animation
    
        Crime
    
        Sci-Fi",292,Psycho-Pass: The Movie,N/A,"Mar 15, 2016
            -
            Mar 16, 2016",1.88,161
527,tt6046212,R,Comedy,122,Do It Like An Hombre,1174484,"Sep 1, 2017
            -
            Oct 5, 2017",1.8199999999999998,382
528,tt3040964,PG,"Adventure
    
        Drama
    
        Family
    
        Fantasy",261,The Jungle Book,103261464,"Apr 15, 2016
            -
            Sep 29, 2016",1.77,4144
529,tt0339727,R,"Drama
    
        Music
    
        Romance",225,Stateside,113620,"May 21, 2004
            -
            Jun 6, 2004",1.62,156
530,tt4923042,N/A,Drama,100,Tharlo,5160,"Sep 28, 2016",2.05,2
531,tt2291540,R,"Biography
    
        Drama",424,My Friend Dahmer,35545,"Nov 3, 2017
            -
            Mar 1, 2018",1.78,110
532,tt1020876,N/A,"Documentary
    
        Short",4,Under the Sea 3D,661185,"Feb 13, 2009",4.08,108
533,tt0241025,PG-13,Drama,128,Vanity Fair,4800000,"Sep 1, 2004
            -
            Nov 11, 2004",2.35,1054
534,tt5129818,N/A,Documentary,544,Under the Sun,15454,"Jul 6, 2016
            -
            Feb 26, 2017",1.77,6
535,tt3615204,N/A,"Animation
    
        Sci-Fi
    
        Thriller",229,Harmony,760,"May 17, 2016",1.98,47
536,tt2776878,R,"Biography
    
        Drama
    
        War",70,Thank You for Your Service,3817700,"Oct 27, 2017
            -
            Nov 30, 2017",1.8199999999999998,2083
537,tt0372183,PG-13,"Action
    
        Mystery
    
        Thriller",168,The Bourne Supremacy,52521865,"Jul 23, 2004
            -
            Dec 23, 2004",1.8,3304
538,tt0376717,PG-13,"Comedy
    
        Crime",106,Gold Diggers,403164,"Sep 17, 2004
            -
            Sep 26, 2004",1.5,1062
539,tt3499096,PG-13,"Biography
    
        Drama
    
        Sport",317,Race,7353922,"Feb 19, 2016
            -
            Apr 21, 2016",2.23,2387
540,tt0365957,PG-13,"Drama
    
        Music",337,You Got Served,16123105,"Jan 30, 2004
            -
            May 13, 2004",1.58,1943
541,tt4481514,R,"Comedy
    
        Crime",185,The House,8724795,"Jun 30, 2017
            -
            Aug 31, 2017",1.47,3134
542,tt5647942,N/A,Documentary,241,Sacred,4149,"May 5, 2017
            -
            Jul 9, 2017",1.45,4
543,tt0051378,N/A,"Crime
    
        Drama
    
        Thriller",156,Elevator to the Gallows,14334,"Aug 3, 2016
            -
            Dec 22, 2016",1.52,5
544,tt4900716,N/A,"Comedy
    
        Drama
    
        Romance",289,Kapoor & Sons,986992,"Mar 18, 2016
            -
            Apr 14, 2016",2.2,153
545,tt6133130,R,"Biography
    
        Drama",84,Professor Marston & the Wonder Women,736883,"Oct 13, 2017
            -
            Nov 20, 2017",1.8,1229
546,tt4846232,R,"Crime
    
        Drama
    
        Thriller",147,Good Time,125101,"Aug 11, 2017 (Aug 25, 2017)
            -
            Nov 12, 2017",1.7,721
547,tt6814080,N/A,"Action
    
        Adventure
    
        Fantasy",382,The Thousand Faces of Dunjia,57837,"Dec 15, 2017
            -
            Jan 4, 2018",1.88,27
548,tt0296572,R,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",204,The Chronicles of Riddick,24289165,"Jun 11, 2004
            -
            Aug 26, 2004",1.98,2757
549,tt0445620,PG-13,"Crime
    
        Drama
    
        Thriller
    
        War",430,Paradise Now,48023,"Oct 28, 2005
            -
            Mar 23, 2006",1.52,65
550,tt3689910,PG-13,"Animation
    
        Biography
    
        Drama
    
        History",84,Miss Hokusai,24524,"Oct 14, 2016
            -
            Nov 10, 2016",1.55,84
551,tt6288250,R,"Drama
    
        Music",136,Patti Cake$,67599,"Aug 18, 2017
            -
            Oct 12, 2017",1.8199999999999998,303
552,tt4196776,PG-13,"Action
    
        Thriller",161,Jason Bourne,59215365,"Jul 29, 2016
            -
            Dec 22, 2016",2.05,4039
553,tt0317132,PG,"Comedy
    
        Drama
    
        Family",317,Because of Winn-Dixie,10208431,"Feb 18, 2005
            -
            Jun 23, 2005",1.77,3188
554,tt4131800,PG,"Adventure
    
        Animation
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy
    
        Musical",91,My Little Pony: The Movie,8885899,"Oct 6, 2017
            -
            Dec 7, 2017",1.65,2528
555,tt3462710,R,"Drama
    
        Thriller",255,Unforgettable,4785431,"Apr 21, 2017
            -
            Jun 1, 2017",1.67,2417
556,tt5140878,R,"Horror
    
        Mystery
    
        Thriller",143,Annabelle: Creation,35006404,"Aug 11, 2017
            -
            Nov 2, 2017",1.8199999999999998,3565
557,tt0399146,R,"Drama
    
        Thriller",465,A History of Violence,364000,"Sep 23, 2005 (Sep 30, 2005)
            -
            Feb 9, 2006",1.6,1348
558,tt0374900,PG,Comedy,569,Napoleon Dynamite,116666,"Jun 11, 2004 (Aug 27, 2004)
            -
            Feb 6, 2005",1.6,1027
559,tt0294870,PG-13,"Drama
    
        Musical
    
        Romance",404,Rent,10016021,"Nov 23, 2005
            -
            Jan 2, 2006",2.25,2437
560,tt3748528,PG-13,"Action
    
        Adventure
    
        Sci-Fi",381,Rogue One: A Star Wars Story,155081681,"Dec 16, 2016
            -
            May 4, 2017",2.22,4157
561,tt4975722,R,Drama,437,Moonlight,402075,"Oct 21, 2016 (Nov 18, 2016)
            -
            May 4, 2017",1.85,1564
562,tt5052448,R,"Horror
    
        Mystery
    
        Thriller",676,Get Out,33377060,"Feb 24, 2017
            -
            Feb 15, 2018",1.73,3143
563,tt0452598,PG,"Adventure
    
        Comedy
    
        Family",376,Cheaper by the Dozen 2,9309387,"Dec 21, 2005
            -
            May 4, 2006",1.5699999999999998,3211
564,tt5028822,R,Comedy,63,What Happened Last Night,7147,"Nov 4, 2016
            -
            Dec 8, 2016",1.5,25
565,tt6304046,N/A,"Drama
    
        Fantasy
    
        Horror
    
        Mystery
    
        Romance
    
        Thriller",417,Thelma,10841,"Nov 10, 2017
            -
            Mar 15, 2018",1.9300000000000002,39
566,tt2510894,PG,"Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Horror",464,Hotel Transylvania 2,48464322,"Sep 25, 2015
            -
            Mar 3, 2016",1.48,3768
567,tt1458169,R,"Crime
    
        Drama
    
        Thriller",154,Kidnap,10016323,"Aug 4, 2017
            -
            Nov 16, 2017",1.58,2418
568,tt5980232,N/A,"Action
    
        Comedy
    
        Fantasy
    
        Horror",65,Kaashmora,298674,"Oct 28, 2016
            -
            Nov 2, 2016",2.7199999999999998,70
569,tt6176928,R,Documentary,143,Whose Streets?,43804,"Aug 11, 2017
            -
            Oct 5, 2017",1.5,39
570,tt0376108,PG,"Comedy
    
        Family
    
        Sport",184,Rebound,5033848,"Jul 1, 2005
            -
            Sep 22, 2005",1.43,2464
571,tt1431045,R,"Action
    
        Adventure
    
        Comedy
    
        Sci-Fi",324,Deadpool,132434639,"Feb 12, 2016
            -
            Jun 16, 2016",1.8,3856
572,tt2823054,R,"Comedy
    
        Romance",177,Mike and Dave Need Wedding Dates,16628170,"Jul 8, 2016
            -
            Oct 13, 2016",1.63,3008
573,tt0332375,PG-13,"Comedy
    
        Drama",218,Saved!,345136,"May 28, 2004
            -
            Sep 2, 2004",1.53,592
574,tt0167456,PG,"Action
    
        Adventure
    
        Comedy
    
        Family
    
        Sci-Fi",155,Thunderbirds,2766810,"Jul 30, 2004
            -
            Aug 26, 2004",1.58,2062
575,tt4667094,R,Comedy,338,Fifty Shades of Black,5900528,"Jan 29, 2016
            -
            Mar 25, 2016",1.53,2075
576,tt4768776,N/A,Drama,196,"Right Now, Wrong Then",5291,"Jun 24, 2016",2.02,2
577,tt4632316,R,Documentary,156,Gleason,91583,"Jul 29, 2016
            -
            Sep 1, 2016",1.83,148
578,tt3296658,R,"Comedy
    
        Drama",333,Rams,13289,"Feb 3, 2016
            -
            Apr 21, 2016",1.55,10
579,tt5973364,N/A,"Comedy
    
        Drama",136,Lemon,5957,"Aug 18, 2017
            -
            Oct 5, 2017",1.38,13
580,tt0428518,R,Documentary,63,Fade to Black,449331,"Nov 5, 2004
            -
            Dec 30, 2004",1.8199999999999998,170
581,tt2025690,PG-13,"Action
    
        Drama
    
        History
    
        Thriller",338,The Finest Hours,10288932,"Jan 29, 2016
            -
            Apr 7, 2016",1.95,3143
582,tt0386588,PG-13,"Comedy
    
        Romance",324,Hitch,43142214,"Feb 11, 2005
            -
            Jul 21, 2005",1.97,3575
583,tt2057392,R,"Drama
    
        Thriller
    
        War",296,Eye in the Sky,113803,"Mar 11, 2016 (Apr 1, 2016)
            -
            Jul 21, 2016",1.7,1089
584,tt1433813,N/A,Documentary,3,Hubble 3D,413477,"Mar 19, 2010",4.08,151
585,tt0363771,PG,"Adventure
    
        Family
    
        Fantasy",388,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",65556312,"Dec 9, 2005
            -
            May 11, 2006",2.38,3853
586,tt2568862,PG-13,"Comedy
    
        Crime",269,Going in Style,11932330,"Apr 7, 2017
            -
            Jul 13, 2017",1.6,3076
587,tt5186714,PG-13,"Drama
    
        Thriller",339,The Salesman,71078,"Jan 27, 2017
            -
            Apr 16, 2017",2.07,115
588,tt0391198,PG-13,"Horror
    
        Mystery
    
        Thriller",77,The Grudge,39128715,"Oct 22, 2004
            -
            Dec 30, 2004",1.52,3348
589,tt0325710,R,"Action
    
        Drama
    
        War",393,The Last Samurai,24271354,"Dec 5, 2003
            -
            Apr 8, 2004",2.57,2938
590,tt2872518,PG-13,"Drama
    
        Fantasy",304,The Shack,16172119,"Mar 3, 2017
            -
            May 18, 2017",2.2,2888
591,tt3903852,R,"Action
    
        Crime
    
        Thriller",191,Vigilante Diaries,1650,"Jun 24, 2016",1.78,2
592,tt3553976,R,"Comedy
    
        Drama",177,Captain Fantastic,93824,"Jul 8, 2016
            -
            Oct 27, 2016",1.97,550
